OID_,Length,TWI,TWI_5,TWI_10,TWI_15,Slope,Slope_5,Slope_10,Slope_15,Irrigation_Density_100,Irrigation_Density_200,Irrigation_Density_300,Irrigation_Density_400,Value,NEAR_FID,NEAR_DIST
1166,8.75249623361,8.9064445,6.8457308,5.8908129,5.8312440,2.4940355,4.3902721,6.1395335,5.6865988,6.0373702,5.9297566,5.6301198,4.9705048,8.7524958,1,1155.693926262167224
1167,6.13500016084,5.1766467,5.0286398,5.6877961,5.7952242,3.8245568,6.1640816,5.8081865,5.2691813,0.0000000,3.3380699,4.7433076,4.7736797,6.1350002,1,1118.857583998964856
1168,6.97217663208,5.6159887,5.5765157,5.5998468,5.5472684,8.5901384,8.6171818,7.9957285,7.2546487,0.1601937,4.7134738,3.8245704,3.2510009,6.9721766,1,1340.646001974764431
1169,7.84808873968,3.9357328,4.6053071,5.6663289,5.3987856,9.7069693,9.6128654,7.1392789,7.4122100,13.2192183,6.6950164,4.5601625,3.8147655,7.8480887,1,1523.241973088689292
1170,7.26254235316,6.4454093,5.7037325,5.9106188,5.8682051,3.3597193,4.1257648,4.3955646,4.1648998,2.0739701,2.5935564,4.6320901,5.6629076,7.2625422,1,1468.382322021319851
1171,5.63381475483,5.9970784,6.3341961,6.3712101,6.0783057,4.0195460,2.6015761,3.2962492,4.3971710,5.7485132,5.6786342,6.7527375,6.3856134,5.6338148,1,1168.091536703013389
1172,8.76280999936,4.8861375,5.3696175,5.6146169,5.8819027,6.6153989,6.2707472,5.3613453,4.7435427,1.0635933,7.3286552,6.2294431,6.4742355,8.7628098,1,1175.020134773789778
1173,10.9074465831,5.8283763,6.5578046,7.1460881,7.1580381,1.5174601,1.6787153,1.5149385,1.6959538,6.6090846,5.3981171,5.6677060,4.9456077,10.9074469,1,134.112265553564129
1174,16.0271639686,5.7566471,6.6541815,6.8444762,7.3012972,2.6559141,1.8844086,1.7528093,1.5825869,6.3617749,4.1762080,5.9614763,6.2426286,16.0271645,1,320.698493917266489
1175,12.3516667914,7.7674203,8.4668245,7.8203969,7.7503901,1.3087687,1.2097744,1.2580726,1.2591534,0.0000000,4.9340549,6.3098893,7.1061215,12.3516665,1,346.630796141729547
1176,14.768832123,5.8187528,6.9586535,7.6610847,7.5605736,1.4874501,1.3602613,1.3464261,1.3124449,6.8352208,6.0246210,5.4876771,5.7840705,14.7688322,1,298.448600007155278
1177,3.19661210332,9.0583372,8.4161539,8.1753817,7.9483590,0.5089729,0.7221012,0.8650064,1.0426207,5.6153979,3.0089207,2.0475914,1.8953314,3.1966121,1,1687.590090853999754
1178,4.24943118793,5.7169490,6.8611903,7.3617568,6.7801070,3.1283553,2.0200293,1.5546403,2.3144460,8.2337799,3.8058245,2.6327834,2.3027024,4.2494311,1,1963.030914645154098
1179,3.22428174962,6.1894822,6.9858770,7.4529891,7.3961415,1.7122549,1.0738418,1.0778396,1.3233687,0.0000000,0.0000000,0.7015890,2.5628264,3.2242818,1,1015.351761653650556
1180,4.40374864163,6.6429610,7.6669745,8.1097536,8.0389223,0.9502158,0.7209980,0.6824266,0.8900640,0.1174570,3.7785695,4.3600717,3.5941994,4.4037485,1,920.788160628403602
1181,15.8834366132,7.4701519,7.7161245,8.0597448,7.9392977,1.2289420,1.2330210,1.2069814,1.1727902,7.3548698,4.0856891,5.4022055,4.3517628,15.8834362,1,176.618011174370906
1182,8.93728835095,5.7098608,6.2339334,6.5574117,6.8371224,5.8685312,3.5087495,2.9825237,2.7135282,7.7220788,9.0913601,6.8523626,6.2844853,8.9372883,1,132.306377135883110
1183,12.4916830404,8.1611862,7.2816834,7.5087066,7.1981616,0.9457658,1.4050035,1.7213150,1.9719536,6.0744944,5.7360072,7.3423190,7.8737617,12.4916830,1,307.838581122350206
1184,11.4016471977,6.3298941,6.0059929,6.6211991,6.6727686,0.9400161,2.3357475,2.4338646,2.9833117,8.9653406,9.5055294,9.0414228,7.6905723,11.4016476,1,253.942901786440956
1185,10.9520680865,6.2304397,6.7679849,6.4360704,6.4830017,1.4419936,2.1841290,2.9956534,3.0450623,0.0000000,0.0267174,1.6329257,3.0190723,10.9520683,1,954.029925470871035
1186,18.1261953391,4.8466787,5.4326620,6.7839298,6.5214925,4.2552757,4.0411668,2.6421232,3.0977569,5.6916752,3.9739306,2.8096910,2.9236219,18.1261959,1,926.683834451026655
1187,11.0278539189,4.2586160,4.7856174,5.1449623,5.1952777,20.2802563,13.4671926,10.3471642,9.4380493,0.0000000,0.0000000,0.0000000,0.7745938,11.0278540,1,1553.939070930041908
1188,9.35897382498,3.9750357,4.9529939,5.2022567,5.2367325,10.0822277,7.7698975,10.2488470,9.1729832,0.0000000,0.0000000,0.6206321,1.1665937,9.3589735,1,1532.465503821214043
1189,9.77745026207,5.2579412,5.1886024,5.6742244,5.6943350,5.5239367,6.4086199,7.7411804,7.3884935,0.0000000,0.1891572,1.5104194,1.4452527,9.7774506,1,1484.716661414584223
1190,6.23697971712,5.3983369,6.0504346,6.1972404,6.2213831,13.0675144,7.4101763,6.8056808,5.7146978,0.0000000,2.4794545,1.9288368,1.5192297,6.2369795,1,1443.559217610740461
1191,10.5161891304,4.2422380,5.4842510,5.3008146,5.2722793,14.8106155,10.3256512,7.9377604,8.0671635,6.2646503,3.1707280,2.1262064,1.6019316,10.5161896,1,1592.137142138456056
1192,8.64075353602,5.9891152,6.1780725,5.5176287,5.6228619,2.4450111,2.8069367,6.0222344,6.2081208,2.7082841,2.7305887,1.9606150,1.5112537,8.6407537,1,1816.609958010788432
1193,9.78392269643,6.5895514,5.4957461,5.5113578,5.6083903,4.2406664,7.1070180,7.2833810,5.9595861,6.3155446,3.2145481,2.1420312,1.6043438,9.7839231,1,1793.521164876477314
1194,7.58138296911,5.1427951,5.5089779,5.4306345,5.4627662,5.7568941,8.0433941,7.1243982,7.5437903,0.0000000,2.2728879,1.8800082,1.5152657,7.5813828,1,1605.725380351801050
1195,10.5930530418,4.3112125,5.0949345,5.1600752,5.1708946,12.8986101,8.6653881,9.1991692,9.2921782,2.8355482,3.8379865,2.5513613,1.9650118,10.5930529,1,1563.969605108808310
1196,6.15795472513,5.7488523,5.7720037,5.5454016,5.5465717,2.7770071,4.9703550,7.4752984,7.4476452,0.0000000,1.1724280,2.2061892,2.0107431,6.1579547,1,1877.083395964576539
1197,7.0191933623,4.6280379,5.1678872,5.5444970,5.6768737,16.6733036,12.1194077,8.7617426,7.4037757,0.0000000,0.2584656,2.1354964,1.9924976,7.0191932,1,2020.769356609356464
1198,5.02629941158,5.7346697,6.6285019,6.5490246,6.5422349,2.9398932,2.1343768,3.2213335,2.7826502,7.8110170,6.4864926,5.1053004,4.6058826,5.0262995,1,1474.383725448353061
1199,5.65924283982,5.3118439,5.8214598,6.0866857,5.8983784,4.5081053,3.4413970,3.8041587,3.9887862,0.0000000,3.0430737,5.3988743,4.9517374,5.6592426,1,1589.407603641263449
1200,5.27534863697,8.0227995,6.1244593,6.2922359,5.9908261,2.9287872,3.8563318,3.5326195,3.8262067,0.0000000,3.1172884,5.0549397,5.3879471,5.2753487,1,1546.447067794288841
1201,4.76165430807,6.4665375,5.6786237,5.6993279,5.7642336,5.8944321,6.3784080,5.2388253,4.9417377,0.0000000,3.4330943,5.2163935,6.3044715,4.7616544,1,1339.622784562998959
1202,5.69149323136,7.6216187,6.3189158,6.7644615,6.3299441,2.7256374,3.7837071,3.0455666,3.6658590,3.0477774,6.1003671,6.2675662,6.9620948,5.6914930,1,982.134124613774361
1203,4.93797738549,4.9632044,6.6480703,6.2444320,6.2498469,5.2035408,4.1576071,4.7726626,4.6324739,0.0080757,3.9657972,6.1617365,6.8162184,4.9379773,1,724.144128627262944
1204,9.61540035403,4.1639400,5.0346522,5.1581011,5.1205845,16.0187702,11.0320892,10.4171762,10.1135101,0.0000000,1.4766781,1.9428618,1.6061057,9.6154003,1,1346.766831405953781
1205,7.04217910656,6.7178316,5.8695264,5.4275842,5.7422714,10.4435453,10.1145229,9.7211256,8.4767456,0.0000000,0.0000000,0.0000000,0.0000000,7.0421791,1,1727.498307699786437
1206,5.51174845634,5.7447853,5.8186865,5.8741121,5.9492064,1.6598741,4.1665850,5.0766234,5.1922984,0.0000000,0.0000000,0.0000000,0.0000000,5.5117483,1,1737.383300769802872
1207,5.02629771076,5.0627785,5.6703572,5.9934773,6.0649648,4.6206937,3.9389539,3.6203022,3.6352868,0.0000000,3.7233777,5.7010360,4.9485641,5.0262976,1,1575.460061997844377
1208,8.03356365975,5.8585148,5.2758279,5.3818913,5.4392109,5.7150612,5.7839742,6.9634700,6.1543965,0.0000000,2.4510696,4.4272490,4.4743495,8.0335636,1,927.201009797372421
1209,6.90284118555,5.8807840,5.6162262,5.4848728,5.4547410,7.6957726,6.8126154,6.2484050,6.1489091,2.8333893,3.4999933,3.2828238,4.0888224,6.9028411,1,968.546849728370944
1210,9.86333155759,5.3462543,5.3904290,5.6149096,5.8281670,4.0932002,5.8534999,5.9183373,5.7190971,7.3567338,8.1612234,6.4196601,5.3160639,9.8633318,1,785.157405816714800
1211,12.8895030685,5.3229208,6.1971946,6.5373926,6.2844062,2.3507206,2.7361495,3.1807249,3.8304040,0.0000000,3.6881118,4.9379668,5.9263644,12.8895035,1,693.404951338058936
1212,7.21497763104,8.4448500,6.9677444,7.0804548,7.2066574,0.8317814,1.9081461,2.0441773,1.6720809,0.0000000,0.3576264,1.2530441,1.1705129,7.2149777,1,1481.769328674522058
1213,6.95488738448,6.9783549,6.3310742,6.1652060,6.3607745,3.1274130,2.4586873,3.1119184,3.0282166,0.0000000,1.0000949,2.8759944,2.4100642,6.9548874,1,1530.082710748789168
1214,4.4093988022,6.2345228,7.5027356,7.4830079,7.2572794,0.9404848,0.9691849,1.0636557,1.4864291,0.0000000,0.0000000,1.2226679,2.1188745,4.4093990,1,1402.869547583220765
1215,6.15111692131,6.5929217,6.7202144,7.0892830,7.3720379,2.1206214,2.0751107,1.9346333,1.9356282,4.8453102,5.1125240,4.4984655,3.5652103,6.1511168,1,268.910283409290628
1216,2.51932557117,5.2649236,5.7917433,6.8942618,6.9153252,6.6728997,5.1640592,3.1298358,3.1399989,0.0599987,4.0386353,5.5884476,4.8525949,2.5193255,1,374.864447639932735
1217,5.12190600885,9.1898279,8.1838169,7.5225511,7.1685243,1.4566153,1.4652611,1.7185048,2.3248930,5.4560652,3.5860939,3.0423756,3.2005017,5.1219058,1,139.143042156912713
1218,4.26186696677,7.7148137,7.7272592,7.7066360,7.5869799,0.7445309,0.7649522,0.8922087,1.1786389,6.0820146,5.6896367,4.7573318,4.0258703,4.2618670,1,354.107178868752897
1219,6.84092436543,8.9192848,8.4843531,8.0197306,7.9259701,0.8901928,0.8243883,0.8135377,0.8148876,0.0000000,1.1577512,3.2147024,3.4824870,6.8409243,1,828.013173777229326
1220,24.4859697038,9.6971159,7.4202051,6.9589305,6.5649881,0.5739062,1.7366089,2.8796306,3.8295505,8.7876377,9.4585037,10.2786818,9.6008062,24.4859695,1,512.033766285553952
1221,0.7845836,5.9286118,6.8307676,7.0301790,6.7703409,2.5908432,2.0610738,1.6968093,2.0145926,0.0000000,0.0000000,0.0000000,0.0000000,0.7845836,1,278.959854362989176
1222,0.193805,8.9743223,7.4519258,7.1780000,6.9587398,0.7119091,1.5673528,2.0186548,2.0891459,0.0000000,0.0000000,0.0000000,0.0000000,0.1938050,1,627.762441101931927
1223,0.6192256,7.9520235,7.4619298,6.7572927,7.0504293,2.7145004,2.7265601,3.2952986,2.6898510,0.0000000,0.0000000,0.0000000,0.0000000,0.6192256,1,600.943751071588167
1224,0.771691,8.0310688,7.8474522,7.6409941,7.2861142,1.6973934,2.4549756,2.5752378,2.6475892,0.0000000,0.0000000,0.0000000,0.0000000,0.7716910,1,668.537059747935018
1225,0.979388,8.5677948,7.6829753,7.3733540,7.2281084,1.7757120,2.3097157,2.4787912,2.6792431,0.0000000,0.0000000,0.0000000,0.0081943,0.9793880,1,410.195282236376102
1226,0.8871894,8.7809715,6.9180861,6.8915696,6.8380618,1.5635585,2.5136607,2.7364502,2.6179938,0.0000000,0.0000000,0.9392043,1.8240774,0.8871894,1,234.708170982310492
1227,0.3381669,6.0830035,7.0149784,7.4952407,7.5280032,2.9633563,2.5310941,2.2340581,2.4108381,0.0000000,0.0000000,0.1793107,1.4010649,0.3381669,1,297.040412444033393
1228,0.1940247,8.2579241,8.1156969,7.7308674,7.2675171,2.1166179,1.9773545,1.9721080,2.3169165,0.0000000,0.0000000,0.0000000,0.0000000,0.1940247,1,425.864598646910679
1229,0.7704322,8.1574907,7.7378211,7.3124738,7.2435522,2.2064197,2.4361241,2.2108109,2.2276671,0.0000000,0.0000000,0.2382215,1.3673536,0.7704322,1,227.441940370281088
1230,0.1275609,5.5896626,6.3909774,7.0270944,6.9726224,1.8364364,2.7343044,2.4027593,2.5478332,0.0000000,1.4582305,3.0107126,3.2686141,0.1275609,1,108.189599410552304
1231,0.3528983,9.9784870,7.3852072,7.0125098,7.2493095,0.5957156,1.8129327,1.8923103,1.9404939,0.0000000,0.0000000,0.7747946,1.3311517,0.3528983,1,217.774989528983099
1232,0.7610075,4.9800935,6.4423862,6.3173733,6.4456887,5.5711503,3.9112179,3.6769235,3.0434027,0.0000000,0.0000000,0.3289872,1.0257689,0.7610075,1,196.917794259530808
1233,0.3668824,6.4749250,6.3251486,6.2998333,6.5312610,0.7649029,2.6624839,2.9734840,2.8491111,0.0000000,0.0000000,1.7770121,2.7170527,0.3668824,1,157.603919689742924
1234,0.571456,7.7760406,7.4225335,7.8549056,7.9089980,2.5639942,1.8228270,1.6453177,1.5543792,0.0000000,0.0000000,0.0000000,0.0209050,0.5714560,1,403.074557768997465
1235,0.5102976,7.2505527,7.7518244,7.6991448,7.3434196,1.0873361,1.2815915,1.6808298,1.8986562,0.0000000,0.0000000,0.0000000,0.0000000,0.5102976,1,456.958166465237525
1236,0.4100408,6.7877040,7.1810265,7.7913833,7.5476770,1.2662921,1.5749460,1.3463213,1.4889927,0.0000000,0.0000000,0.0000000,0.0000000,0.4100408,1,548.411616225227135
1237,0.7618064,6.6634984,7.0886688,7.4008183,7.3189273,1.2215118,1.2554411,1.5800694,1.4293574,0.0000000,0.0000000,0.8355282,1.3564332,0.7618064,1,513.558510666244160
1238,0.4852142,9.1608534,7.3859749,7.4032640,7.5490694,1.8002578,1.4972072,1.4693297,1.2326634,0.0000000,0.0000000,0.0048212,0.9860593,0.4852142,1,293.749538364287901
1239,0.8647941,6.9585152,6.9748387,7.6608739,7.5250101,1.6657282,1.8668659,1.4541848,1.3698175,0.0000000,0.0000000,0.0000000,0.0000000,0.8647941,1,438.000668204757289
1240,0.5651596,6.4692030,7.8197508,7.8409014,7.6735721,1.7734703,1.2876946,1.2735521,1.3052572,0.0000000,0.0000000,0.0762615,0.3895704,0.5651596,1,277.143976620721389
1241,0.2781377,6.7930284,6.7797074,7.2533679,7.1560087,2.3282309,1.4644111,1.3400272,1.4193890,0.0000000,0.4096653,1.3753028,2.1689653,0.2781377,1,112.442720536673065
1242,0.3438302,7.5260820,6.7195969,7.0194502,7.0052862,2.1981728,1.9142764,1.5707928,1.5881538,0.0000000,1.5955603,2.1936862,2.4029825,0.3438302,1,131.094160456784124
1243,0.4966708,7.4670572,6.4099655,6.7096009,6.8784070,0.9145092,2.0025604,1.8670146,1.7312564,1.8671280,3.1043611,3.3507597,3.5183616,0.4966708,1,198.772109109837828
1244,0.5858021,6.2379436,7.3169165,7.5138307,7.4168458,0.9648899,1.0116258,1.1673280,1.3762157,0.0000000,0.9544534,1.6521438,2.1456172,0.5858021,1,312.696905999218131
1245,0.7599025,7.0445752,7.5730510,7.4397931,7.6197429,1.9283456,1.1302373,1.2772634,1.2300111,0.0000000,0.0000000,0.0150006,0.5193172,0.7599025,1,274.568013355840094
1246,0.299841,6.1380219,6.5472779,7.0030866,7.1328621,1.0354546,1.4043759,1.5544889,1.5893445,0.0000000,0.5987278,1.9141294,2.9852774,0.2998410,1,157.355078545884822
1247,0.7261565,6.4602780,6.9311962,7.3936367,7.4230161,1.9364336,1.5458952,1.4646428,1.4187169,0.0000000,0.9140052,1.6295941,2.6094747,0.7261565,1,282.619112071044356
1248,6.94383E-04,8.1060085,6.6317806,6.7556887,6.8708487,2.0822902,2.8055658,2.1618273,2.0994503,6.7297735,3.5725222,2.4227662,1.8332239,0.0006944,1,682.616324881094783
1249,0.3060081,6.2236266,7.3200307,7.1403141,7.1884656,1.0710959,2.3134923,2.2691977,1.9652183,6.1351104,3.6640854,2.4998093,1.8331698,0.3060081,1,554.972521676939550
1250,0.5352752,6.8554015,7.4333577,7.3856063,7.3704271,0.9455046,1.3960594,1.2761154,1.3026119,0.0000000,1.6204126,1.8529034,1.6381155,0.5352752,1,652.262240061984471
1251,6.355861E-02,6.2188201,7.4195905,7.1855345,7.2125206,1.8246919,1.8556521,1.7684575,1.6748074,0.0000000,0.0000000,0.9761035,1.2391696,0.0635586,1,713.061303689663987
1252,0.8022642,6.3916521,7.6558228,7.5452585,7.5232248,0.8796241,1.0104363,1.2771459,1.1984581,0.0000000,0.0000000,0.0000000,0.0000000,0.8022642,1,949.189055818652264
1253,0.3409173,7.7721558,7.1447883,6.8912110,7.1228909,0.6753789,2.2517266,2.2720418,2.0293255,0.0000000,0.0000000,0.0000000,0.0000000,0.3409173,1,1022.765274544142699
1254,0.8942004,9.4015760,8.0588636,7.9630375,8.0134096,1.1778743,1.1514018,1.2711056,1.2088764,0.0000000,0.0000000,0.0000000,0.0000000,0.8942004,1,715.810755220883721
1255,1.481799E-02,5.8368835,6.9708962,7.2726221,7.3449183,2.2799273,1.6845894,1.4273678,1.3379928,0.0000000,0.0000000,0.0000000,0.0000000,0.0148180,1,729.461714571876200
1256,0.6579022,8.2940426,7.7775693,7.2259421,7.1453686,1.8121099,1.6155775,1.9241545,1.8090148,0.0000000,0.0000000,0.0000000,0.0000000,0.6579022,1,872.762242498989849
1257,0.8718846,11.7377005,9.4140091,7.8846993,7.3051662,1.1348239,1.0809199,1.7245110,2.2066402,0.0000000,0.0000000,0.0000000,0.0000000,0.8718846,1,825.284362061669526
1258,0.7033558,7.1975565,7.0929594,7.1661086,6.9244757,2.0495789,1.7032614,1.7597501,1.9432950,0.0000000,0.0000000,0.0000000,0.0000000,0.7033558,1,545.447049006799716
1259,0.4312879,7.7503610,6.7087884,6.6512246,6.9382458,2.0629802,2.4645994,2.2894669,2.1218607,0.0000000,0.0000000,0.0000000,0.0000000,0.4312879,1,552.147163197108057
1260,0.9086069,6.8498893,6.7840662,7.4481349,7.5926676,2.0079646,1.7578927,1.3329774,1.4164491,0.0000000,0.0000000,0.0000000,0.0000000,0.9086069,1,768.459967976212283
1261,0.2177151,11.5570726,8.4533129,7.8044682,7.9442868,1.4970211,1.3791009,1.6666006,1.5331191,0.0000000,0.0000000,0.0000000,0.0000000,0.2177151,1,855.223283036838438
1262,0.5614205,7.3934612,7.1939635,7.4881439,7.3219414,0.9906597,1.2948534,1.1708812,1.3553361,0.0000000,0.0000000,0.2121345,1.1053126,0.5614205,1,829.223119630712745
1263,0.3445584,5.5831275,6.7992854,6.9635000,7.0154181,1.9113624,1.7370738,1.6782243,1.7931240,4.6369610,3.0946240,2.3689454,1.7675638,0.3445584,1,607.007751785255437
1264,0.9305443,5.8193288,7.1944733,7.3705859,7.1688137,1.4624408,1.4638001,1.7074112,1.8669282,5.9570088,3.5623813,2.3749902,2.4435160,0.9305443,1,322.928444700900513
1265,0.3682348,5.6192679,6.6212254,6.9271016,6.8520942,2.2379563,2.7443562,2.1115017,2.2179258,6.4638338,5.5540433,4.6555848,4.4574065,0.3682348,1,108.947351388220440
1266,0.8420796,7.2312160,7.6141858,7.5622339,7.3478823,2.0418944,2.0475433,1.9763321,1.7695760,0.0000000,0.0475370,0.6914168,1.4828812,0.8420796,1,118.124399666379432
1267,0.8602084,5.9089694,6.8718801,7.3182883,7.2057328,3.3643720,2.6705933,2.4308460,2.6313126,0.0226909,0.6375875,0.6379522,0.5580768,0.8602084,1,120.942713752610274
1268,0.6719728,6.2854238,6.4894204,7.2287431,7.1129804,1.2657496,2.2012534,2.2308004,2.8067138,0.0000000,0.2547914,0.9582448,1.0623468,0.6719728,1,122.302624590072199
1269,0.7683167,8.9044342,6.8615875,7.1443477,7.2142329,3.0364852,3.2341621,2.9967244,2.9287770,0.0000000,0.0000000,0.9272461,1.5247996,0.7683167,1,45.403410263215562
1270,0.1082431,7.0186672,6.6063685,6.9231267,6.5558310,3.8069661,3.8999479,4.3962650,4.8980079,0.0000000,0.0000000,0.0000000,0.3863392,0.1082431,1,256.324179222039220
1271,0.4303773,8.1854382,7.6186924,7.6660028,7.5258918,3.2709033,2.8796792,2.7352624,2.3949778,0.0000000,1.8883919,1.8382868,1.5047923,0.4303773,1,61.357650079075761
1272,0.4962586,6.7123899,7.2125244,6.9270225,7.1335130,0.9201820,1.3216618,2.3063297,1.9439301,0.0000000,0.0000000,0.8186433,1.3072306,0.4962586,1,132.099265182546191
1273,3.505245E-02,8.2899580,7.6410336,7.3022203,7.3144441,1.6345339,2.3685594,2.4608152,2.7189667,0.0000000,0.0000000,0.0000000,0.0567411,0.0350524,1,340.014078059170913
1274,0.7903163,7.0468507,7.1278982,6.9105444,6.9373565,6.4609218,4.7709765,3.9921458,3.4676123,0.0000000,0.9002087,0.8012871,0.6783779,0.7903163,1,109.359479679828169
1275,0.1887127,3.9172819,4.5786343,4.9017363,5.3895650,14.1519356,10.6291504,11.5242891,9.3322735,0.0000000,0.0000000,0.0000000,0.0000000,0.1887127,1,61.893746460673704
1276,0.5641152,8.0601349,7.2957177,7.0919466,6.7931576,3.7371500,4.0280051,3.2460771,3.4927473,0.0000000,0.3703788,0.6471566,1.2145157,0.5641152,1,86.818177223503966
1277,0.4025703,8.1204081,8.0781937,7.8679204,7.5760379,1.3507164,1.3012416,1.2674832,1.2880961,0.0000000,1.4293407,2.9395387,3.8828111,0.4025703,1,141.575401768356841
1278,0.4031757,6.7377753,7.2368312,7.2457876,7.4979334,1.1085510,1.0787039,1.2818769,1.4536610,0.0617092,3.1716533,4.2756443,4.3578515,0.4031757,1,101.851070922837664
1279,0.7766265,6.2442007,6.3234601,6.2346063,6.3968072,1.1533836,2.9735911,3.0391657,2.8573885,0.0000000,2.3014348,3.0060213,3.1011744,0.7766265,1,156.538593566364312
1280,0.1241525,8.1484499,6.8253880,6.9490962,7.1385226,0.5527052,1.5516900,1.7285749,1.5781047,0.1075924,0.7054600,1.2180752,1.7693286,0.1241525,1,114.623527770604980
1281,0.82675,10.0615244,7.2934775,6.9428682,6.9748836,0.4548832,1.2245051,1.6707599,1.5742902,0.0000000,2.5844471,2.8782690,2.6310143,0.8267500,1,78.274002194556658
1282,0.1334372,7.8389573,6.7502747,6.7183781,6.3913012,0.6540951,1.6525949,2.1806755,2.5658572,0.0000000,2.6519406,2.8219173,3.2077103,0.1334372,1,120.381023366449455
1283,0.4199091,6.0627856,6.4948773,6.9183626,6.8511705,1.3977904,1.8223095,1.9694724,2.2736804,0.0000000,3.4923613,4.0696692,4.7098284,0.4199091,1,46.955683735923941
1284,0.7964879,5.6198082,6.0483375,6.3880415,6.7274580,1.8998921,3.1973021,2.7598512,2.6287191,0.0000000,1.3294570,3.0794706,3.8449135,0.7964879,1,89.004451953061732
1285,0.3996592,6.4832492,7.2077546,7.3517380,7.0822573,2.3981056,2.1521344,2.2318232,2.5901213,0.0000000,1.6381547,3.4390485,3.8290536,0.3996592,1,74.440860738843043
1286,0.6911193,5.3091793,6.9895453,7.2609425,7.3211541,2.3696949,2.1898928,2.2937791,2.2059617,0.0000000,1.7288327,3.1730711,3.6053767,0.6911193,1,155.740974281676358
1287,0.2034731,6.2710285,6.5639844,6.8021946,7.0734696,0.9648628,2.0900640,2.2679374,2.3528812,0.0000000,2.1519504,2.5472040,2.3138974,0.2034731,1,124.063007020561187
1288,9.353179E-02,5.2121406,5.6502876,6.6300316,6.9153085,7.5388107,4.6402097,2.8120348,2.4162595,0.3004594,2.6666543,2.8773878,2.9233572,0.0935318,1,110.199955728466776
